LatencyMeasurement.Latency_min,LatencyMeasurement.Latency_max,LatencyMeasurement.Latency_avg,LatencyMeasurement.Latency_sum,LatencyMeasurement.numRecordsIn_min,LatencyMeasurement.numRecordsIn_max,LatencyMeasurement.numRecordsIn_avg,LatencyMeasurement.numRecordsIn_sum,LatencyMeasurement.numRecordsOut_min,LatencyMeasurement.numRecordsOut_max,LatencyMeasurement.numRecordsOut_avg,LatencyMeasurement.numRecordsOut_sum,LatencyMeasurement.currentOutputWatermark_min,LatencyMeasurement.currentOutputWatermark_max,LatencyMeasurement.currentOutputWatermark_avg,LatencyMeasurement.currentOutputWatermark_sum,LatencyMeasurement.currentInputWatermark_min,LatencyMeasurement.currentInputWatermark_max,LatencyMeasurement.currentInputWatermark_avg,LatencyMeasurement.currentInputWatermark_sum,LatencyMeasurement.numRecordsOutPerSecond_min,LatencyMeasurement.numRecordsOutPerSecond_max,LatencyMeasurement.numRecordsOutPerSecond_avg,LatencyMeasurement.numRecordsOutPerSecond_sum,LatencyMeasurement.numRecordsInPerSecond_min,LatencyMeasurement.numRecordsInPerSecond_max,LatencyMeasurement.numRecordsInPerSecond_avg,LatencyMeasurement.numRecordsInPerSecond_sum
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,1618421232564.0,1618421232609.0,1618421232597.75,6473684930391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
1203.0,1699.0,1471.25,5885.0,29700.0,32625.0,31513.0,126052.0,29700.0,32625.0,31513.0,126052.0,1618421241989.0,1618421242704.0,1618421242346.5,6473684969386.0,1618421241989.0,1618421242704.0,1618421242323.0,6473684969292.0,366.1333333333333,402.81666666666666,381.4916666666667,1525.9666666666667,366.1333333333333,402.81666666666666,381.48750000000007,1525.9500000000003
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
512.0,2751.0,2030.0,8120.0,58217.0,68175.0,63384.0,253536.0,58219.0,68175.0,63384.5,253538.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,1618421251989.0,1618421252704.0,1618421252346.5,6473685009386.0,832.0666666666667,966.5833333333334,915.4708333333334,3661.8833333333337,832.05,966.5833333333334,915.4666666666667,3661.866666666667
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1367.0,2087.0,1597.75,6391.0,92700.0,99184.0,95614.75,382459.0,92700.0,99184.0,95614.75,382459.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1618421261969.0,1618421262889.0,1618421262609.0,6473685050436.0,1393.9666666666667,1466.6833333333334,1443.4791666666667,5773.916666666667,1393.9666666666667,1466.6833333333334,1443.4708333333333,5773.883333333333
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
1209.0,2616.0,1634.75,6539.0,122850.0,135000.0,128250.0,513000.0,122850.0,135000.0,128250.0,513000.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1618421272869.0,1618421272969.0,1618421272894.0,6473685091576.0,1961.25,2066.35,1989.0916666666667,7956.366666666667,1961.25,2066.3333333333335,1989.0833333333335,7956.333333333334
