Status.JVM.CPU.Load_min,Status.JVM.CPU.Load_max,Status.JVM.CPU.Load_avg,Status.JVM.CPU.Load_sum,Status.JVM.Memory.Heap.Used_min,Status.JVM.Memory.Heap.Used_max,Status.JVM.Memory.Heap.Used_avg,Status.JVM.Memory.Heap.Used_sum,Status.JVM.Memory.Heap.Committed_min,Status.JVM.Memory.Heap.Committed_max,Status.JVM.Memory.Heap.Committed_avg,Status.JVM.Memory.Heap.Committed_sum,Status.JVM.Memory.Heap.Max_min,Status.JVM.Memory.Heap.Max_max,Status.JVM.Memory.Heap.Max_avg,Status.JVM.Memory.Heap.Max_sum,Status.JVM.Memory.NonHeap.Used_min,Status.JVM.Memory.NonHeap.Used_max,Status.JVM.Memory.NonHeap.Used_avg,Status.JVM.Memory.NonHeap.Used_sum,Status.JVM.Memory.NonHeap.Committed_min,Status.JVM.Memory.NonHeap.Committed_max,Status.JVM.Memory.NonHeap.Committed_avg,Status.JVM.Memory.NonHeap.Committed_sum,Status.JVM.Memory.NonHeap.Max_min,Status.JVM.Memory.NonHeap.Max_max,Status.JVM.Memory.NonHeap.Max_avg,Status.JVM.Memory.NonHeap.Max_sum
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,0.0030877495332471637,109777944.0,109777944.0,109777944.0,109777944.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,108009688.0,108009688.0,108009688.0,108009688.0,112377856.0,112377856.0,112377856.0,112377856.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.02418952618453865,0.02418952618453865,0.02418952618453865,0.02418952618453865,184428600.0,184428600.0,184428600.0,184428600.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,118049520.0,118049520.0,118049520.0,118049520.0,122273792.0,122273792.0,122273792.0,122273792.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.2611293444416393,0.2611293444416393,0.2611293444416393,0.2611293444416393,225358784.0,225358784.0,225358784.0,225358784.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,123212736.0,123212736.0,123212736.0,123212736.0,129613824.0,129613824.0,129613824.0,129613824.0,780140544.0,780140544.0,780140544.0,780140544.0
0.1472217559174081,0.1472217559174081,0.1472217559174081,0.1472217559174081,127899728.0,127899728.0,127899728.0,127899728.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,122898024.0,122898024.0,122898024.0,122898024.0,129810432.0,129810432.0,129810432.0,129810432.0,780140544.0,780140544.0,780140544.0,780140544.0
0.1472217559174081,0.1472217559174081,0.1472217559174081,0.1472217559174081,127899728.0,127899728.0,127899728.0,127899728.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,536870912.0,122898024.0,122898024.0,122898024.0,122898024.0,129810432.0,129810432.0,129810432.0,129810432.0,780140544.0,780140544.0,780140544.0,780140544.0
