VCTWindow_join.numRecordsOut_min,VCTWindow_join.numRecordsOut_max,VCTWindow_join.numRecordsOut_avg,VCTWindow_join.numRecordsOut_sum,VCTWindow_join.currentInput1Watermark_min,VCTWindow_join.currentInput1Watermark_max,VCTWindow_join.currentInput1Watermark_avg,VCTWindow_join.currentInput1Watermark_sum,VCTWindow_join.numRecordsInPerSecond_min,VCTWindow_join.numRecordsInPerSecond_max,VCTWindow_join.numRecordsInPerSecond_avg,VCTWindow_join.numRecordsInPerSecond_sum,VCTWindow_join.currentInputWatermark_min,VCTWindow_join.currentInputWatermark_max,VCTWindow_join.currentInputWatermark_avg,VCTWindow_join.currentInputWatermark_sum,VCTWindow_join.numRecordsOutPerSecond_min,VCTWindow_join.numRecordsOutPerSecond_max,VCTWindow_join.numRecordsOutPerSecond_avg,VCTWindow_join.numRecordsOutPerSecond_sum,VCTWindow_join.currentOutputWatermark_min,VCTWindow_join.currentOutputWatermark_max,VCTWindow_join.currentOutputWatermark_avg,VCTWindow_join.currentOutputWatermark_sum,VCTWindow_join.currentInput2Watermark_min,VCTWindow_join.currentInput2Watermark_max,VCTWindow_join.currentInput2Watermark_avg,VCTWindow_join.currentInput2Watermark_sum,VCTWindow_join.numRecordsIn_min,VCTWindow_join.numRecordsIn_max,VCTWindow_join.numRecordsIn_avg,VCTWindow_join.numRecordsIn_sum
0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-3.6893488147419103e+19,0.0,0.0,0.0,0.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
41725.0,47868.0,44065.75,176263.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,32.516666666666666,33.35,33.11666666666667,132.46666666666667,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,457.96666666666664,469.0,461.26250000000005,1845.0500000000002,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,1620417716799.0,1620417716894.0,1620417716846.5,6481670867386.0,2683.0,3048.0,2830.0,11320.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
97640.0,117632.0,107188.0,428752.0,1620417726769.0,1620417726895.0,1620417726863.5,6481670907454.0,76.46666666666667,93.88333333333334,85.4625,341.85,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1323.3833333333334,1676.25,1495.8166666666666,5983.266666666666,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,1620417726769.0,1620417726894.0,1620417726850.25,6481670907401.0,5627.0,6360.0,5985.5,23942.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
159069.0,178176.0,169354.25,677417.0,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,130.11666666666667,147.71666666666667,137.8625,551.45,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,2319.35,2659.883333333333,2531.175,10124.7,1620417736869.0,1620417736894.0,1620417736887.75,6481670947551.0,1620417736894.0,1620417736959.0,1620417736910.25,6481670947641.0,8908.0,9556.0,9121.5,36486.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
222315.0,240838.0,231186.5,924746.0,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,179.85,196.55,189.99166666666667,759.9666666666667,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,3372.883333333333,3702.0333333333333,3562.420833333333,14249.683333333332,1620417746789.0,1620417746889.0,1620417746839.0,6481670987356.0,1620417746799.0,1620417746894.0,1620417746870.25,6481670987481.0,11684.0,12638.0,12252.75,49011.0
276043.0,315222.0,293664.5,1174658.0,1620417756789.0,1620417756950.0,1620417756869.5,6481671027478.0,228.83333333333334,252.05,242.17916666666665,968.7166666666666,1620417756704.0,1620417756950.0,1620417756834.25,6481671027337.0,4257.6,4958.25,4594.637500000001,18378.550000000003,1620417756704.0,1620417756950.0,1620417756834.25,6481671027337.0,1620417756704.0,1620417756950.0,1620417756874.5,6481671027498.0,14740.0,16134.0,15397.75,61591.0
276043.0,315222.0,293664.5,1174658.0,1620417756789.0,1620417756950.0,1620417756869.5,6481671027478.0,228.83333333333334,252.05,242.17916666666665,968.7166666666666,1620417756704.0,1620417756950.0,1620417756834.25,6481671027337.0,4257.6,4958.25,4594.637500000001,18378.550000000003,1620417756704.0,1620417756950.0,1620417756834.25,6481671027337.0,1620417756704.0,1620417756950.0,1620417756874.5,6481671027498.0,14740.0,16134.0,15397.75,61591.0
276043.0,315222.0,293664.5,1174658.0,1620417756789.0,1620417756950.0,1620417756869.5,6481671027478.0,228.83333333333334,252.05,242.17916666666665,968.7166666666666,1620417756704.0,1620417756950.0,1620417756834.25,6481671027337.0,4257.6,4958.25,4594.637500000001,18378.550000000003,1620417756704.0,1620417756950.0,1620417756834.25,6481671027337.0,1620417756704.0,1620417756950.0,1620417756874.5,6481671027498.0,14740.0,16134.0,15397.75,61591.0
