TumblingWindow_Join.numRecordsInPerSecond_min,TumblingWindow_Join.numRecordsInPerSecond_max,TumblingWindow_Join.numRecordsInPerSecond_avg,TumblingWindow_Join.numRecordsInPerSecond_sum,TumblingWindow_Join.currentOutputWatermark_min,TumblingWindow_Join.currentOutputWatermark_max,TumblingWindow_Join.currentOutputWatermark_avg,TumblingWindow_Join.currentOutputWatermark_sum,TumblingWindow_Join.numRecordsOut_min,TumblingWindow_Join.numRecordsOut_max,TumblingWindow_Join.numRecordsOut_avg,TumblingWindow_Join.numRecordsOut_sum,TumblingWindow_Join.numRecordsOutPerSecond_min,TumblingWindow_Join.numRecordsOutPerSecond_max,TumblingWindow_Join.numRecordsOutPerSecond_avg,TumblingWindow_Join.numRecordsOutPerSecond_sum,TumblingWindow_Join.numRecordsIn_min,TumblingWindow_Join.numRecordsIn_max,TumblingWindow_Join.numRecordsIn_avg,TumblingWindow_Join.numRecordsIn_sum,TumblingWindow_Join.currentInputWatermark_min,TumblingWindow_Join.currentInputWatermark_max,TumblingWindow_Join.currentInputWatermark_avg,TumblingWindow_Join.currentInputWatermark_sum,TumblingWindow_Join.numLateRecordsDropped_min,TumblingWindow_Join.numLateRecordsDropped_max,TumblingWindow_Join.numLateRecordsDropped_avg,TumblingWindow_Join.numLateRecordsDropped_sum
0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,359.0,253.66666666666666,761.0,1619030117509.0,1619030117509.0,1619030117509.0,4857090352527.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
35.3,47.1,39.9,119.69999999999999,1619030125972.0,1619030125972.0,1619030125972.0,4857090377916.0,31736.0,39227.0,35193.666666666664,105581.0,258.75,412.5,332.5,997.5,3970.0,4469.0,4219.666666666667,12659.0,1619030126989.0,1619030126989.0,1619030126989.0,4857090380967.0,0.0,0.0,0.0,0.0
98.3,121.5,109.76666666666667,329.3,1619030135959.0,1619030135959.0,1619030135959.0,4857090407877.0,86395.0,105040.0,94605.66666666667,283817.0,1215.0,1458.75,1330.0,3990.0,7513.0,9145.0,8400.0,25200.0,1619030136989.0,1619030136989.0,1619030136989.0,4857090410967.0,0.0,0.0,0.0,0.0
