TumblingWindow_Join.numRecordsInPerSecond_min,TumblingWindow_Join.numRecordsInPerSecond_max,TumblingWindow_Join.numRecordsInPerSecond_avg,TumblingWindow_Join.numRecordsInPerSecond_sum,TumblingWindow_Join.currentOutputWatermark_min,TumblingWindow_Join.currentOutputWatermark_max,TumblingWindow_Join.currentOutputWatermark_avg,TumblingWindow_Join.currentOutputWatermark_sum,TumblingWindow_Join.numRecordsOut_min,TumblingWindow_Join.numRecordsOut_max,TumblingWindow_Join.numRecordsOut_avg,TumblingWindow_Join.numRecordsOut_sum,TumblingWindow_Join.numRecordsOutPerSecond_min,TumblingWindow_Join.numRecordsOutPerSecond_max,TumblingWindow_Join.numRecordsOutPerSecond_avg,TumblingWindow_Join.numRecordsOutPerSecond_sum,TumblingWindow_Join.numRecordsIn_min,TumblingWindow_Join.numRecordsIn_max,TumblingWindow_Join.numRecordsIn_avg,TumblingWindow_Join.numRecordsIn_sum,TumblingWindow_Join.currentInputWatermark_min,TumblingWindow_Join.currentInputWatermark_max,TumblingWindow_Join.currentInputWatermark_avg,TumblingWindow_Join.currentInputWatermark_sum,TumblingWindow_Join.numLateRecordsDropped_min,TumblingWindow_Join.numLateRecordsDropped_max,TumblingWindow_Join.numLateRecordsDropped_avg,TumblingWindow_Join.numLateRecordsDropped_sum
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,58.75,235.0,1620415087470.0,1620415087470.0,1620415087470.0,6481660349880.0,0.0,0.0,0.0,0.0
41.93333333333333,59.2,53.20833333333333,212.83333333333331,1620415097799.0,1620415097799.0,1620415097799.0,6481660391196.0,22325.0,30775.0,25887.5,103550.0,372.0833333333333,512.9166666666666,431.45833333333337,1725.8333333333335,2564.0,3580.0,3220.5,12882.0,1620415097799.0,1620415097799.0,1620415097799.0,6481660391196.0,0.0,0.0,0.0,0.0
