LatencyMeasurement.Latency_min,LatencyMeasurement.Latency_max,LatencyMeasurement.Latency_avg,LatencyMeasurement.Latency_sum,LatencyMeasurement.numRecordsIn_min,LatencyMeasurement.numRecordsIn_max,LatencyMeasurement.numRecordsIn_avg,LatencyMeasurement.numRecordsIn_sum,LatencyMeasurement.numRecordsOut_min,LatencyMeasurement.numRecordsOut_max,LatencyMeasurement.numRecordsOut_avg,LatencyMeasurement.numRecordsOut_sum,LatencyMeasurement.currentOutputWatermark_min,LatencyMeasurement.currentOutputWatermark_max,LatencyMeasurement.currentOutputWatermark_avg,LatencyMeasurement.currentOutputWatermark_sum,LatencyMeasurement.currentInputWatermark_min,LatencyMeasurement.currentInputWatermark_max,LatencyMeasurement.currentInputWatermark_avg,LatencyMeasurement.currentInputWatermark_sum,LatencyMeasurement.numRecordsOutPerSecond_min,LatencyMeasurement.numRecordsOutPerSecond_max,LatencyMeasurement.numRecordsOutPerSecond_avg,LatencyMeasurement.numRecordsOutPerSecond_sum,LatencyMeasurement.numRecordsInPerSecond_min,LatencyMeasurement.numRecordsInPerSecond_max,LatencyMeasurement.numRecordsInPerSecond_avg,LatencyMeasurement.numRecordsInPerSecond_sum
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
478.0,1190.0,749.0,2247.0,21918.0,30411.0,24953.333333333332,74860.0,21919.0,30412.0,24954.0,74862.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,1618577737969.0,1618577737989.0,1618577737982.3333,4855733213947.0,75.83333333333333,142.5,100.27777777777777,300.8333333333333,75.83333333333333,142.5,100.27777777777777,300.8333333333333
