latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p99_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p98_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_mean_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p98_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p99_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p75_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_max_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_min_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p90_value
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
210.32999999999987,189.94,81.5078125,172.36,179.83999999999997,132.75,240,11,174.1,143.20000000000002
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
262.5899999999998,236.78000000000003,92.82031250000001,212.40000000000003,225.42,137.0,264,23,202.29999999999998,170.40000000000003
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
237.06999999999988,209.92000000000004,93.80468749999997,196.0,200.96999999999997,118.25,264,33,188.2,172.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.84,84.82812499999997,208.24000000000004,242.2999999999998,106.0,229,47,189.1,183.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
216.54999999999995,211.26,95.89062499999997,201.52,207.13,132.5,198,56,189.2,175.20000000000002
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
219.83999999999997,215.26,119.73437499999997,214.86000000000007,234.0,130.25,220,44,188.55,168.0
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
191.74999999999983,169.94,124.18749999999994,230.52,234.0,141.5,238,45,158.1,147.20000000000002
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
224.64999999999992,211.68,116.80468750000004,240.14000000000004,262.77999999999986,137.75,244,71,187.55,175.3
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
247.64999999999992,227.72000000000003,102.30468750000001,219.84,231.64999999999992,128.75,203,14,210.29999999999998,184.20000000000002
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
253.5699999999996,201.94,90.07812499999999,205.42000000000002,206.70999999999998,123.75,225,7,181.2,157.00000000000009
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
203.96999999999997,175.22000000000008,66.67968749999999,182.3,191.70999999999998,107.75,157,10,145.0,140.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
196.06999999999988,182.84,87.21875,144.68,185.33999999999966,124.75,196,17,154.64999999999998,119.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
165.83999999999997,160.68,106.13281250000003,173.44000000000005,198.38999999999993,149.0,251,30,152.75,136.20000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
249.44999999999942,179.10000000000002,131.42187500000009,166.84,192.8499999999998,165.0,291,39,159.1,147.10000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
200.51999999999992,179.24000000000004,143.85156250000006,210.14000000000004,248.39999999999975,176.75,319,49,158.64999999999998,166.20000000000002
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
212.3599999999999,200.42000000000002,125.61718750000007,225.88000000000002,252.45999999999984,179.0,319,64,182.79999999999995,178.50000000000006
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
220.0,207.82000000000005,109.22656249999997,219.42000000000002,229.9399999999999,116.75,261,72,182.84999999999997,171.20000000000002
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
245.9399999999999,229.62,125.10937499999996,222.68,238.4899999999999,133.25,225,36,210.39999999999998,202.0
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
201.70999999999998,200.42000000000002,128.99218750000003,212.26,216.83999999999997,139.0,335,3,179.59999999999997,147.10000000000002
