VCTWindow_join.numRecordsOut_min,VCTWindow_join.numRecordsOut_max,VCTWindow_join.numRecordsOut_avg,VCTWindow_join.numRecordsOut_sum,VCTWindow_join.currentInput1Watermark_min,VCTWindow_join.currentInput1Watermark_max,VCTWindow_join.currentInput1Watermark_avg,VCTWindow_join.currentInput1Watermark_sum,VCTWindow_join.numRecordsInPerSecond_min,VCTWindow_join.numRecordsInPerSecond_max,VCTWindow_join.numRecordsInPerSecond_avg,VCTWindow_join.numRecordsInPerSecond_sum,VCTWindow_join.currentInputWatermark_min,VCTWindow_join.currentInputWatermark_max,VCTWindow_join.currentInputWatermark_avg,VCTWindow_join.currentInputWatermark_sum,VCTWindow_join.numRecordsOutPerSecond_min,VCTWindow_join.numRecordsOutPerSecond_max,VCTWindow_join.numRecordsOutPerSecond_avg,VCTWindow_join.numRecordsOutPerSecond_sum,VCTWindow_join.currentOutputWatermark_min,VCTWindow_join.currentOutputWatermark_max,VCTWindow_join.currentOutputWatermark_avg,VCTWindow_join.currentOutputWatermark_sum,VCTWindow_join.currentInput2Watermark_min,VCTWindow_join.currentInput2Watermark_max,VCTWindow_join.currentInput2Watermark_avg,VCTWindow_join.currentInput2Watermark_sum,VCTWindow_join.numRecordsIn_min,VCTWindow_join.numRecordsIn_max,VCTWindow_join.numRecordsIn_avg,VCTWindow_join.numRecordsIn_sum
9765.0,17465.0,12666.5,50666.0,1618401811194.0,1618401811289.0,1618401811265.25,6473607245061.0,7.266666666666667,12.1,9.583333333333334,38.333333333333336,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,79.38333333333334,138.66666666666666,109.17083333333332,436.6833333333333,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,1618401811214.0,1618401811214.0,1618401811214.0,6473607244856.0,753.0,1311.0,953.25,3813.0
9765.0,17465.0,12666.5,50666.0,1618401811194.0,1618401811289.0,1618401811265.25,6473607245061.0,7.266666666666667,12.1,9.583333333333334,38.333333333333336,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,79.38333333333334,138.66666666666666,109.17083333333332,436.6833333333333,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,1618401811214.0,1618401811214.0,1618401811214.0,6473607244856.0,753.0,1311.0,953.25,3813.0
9765.0,17465.0,12666.5,50666.0,1618401811194.0,1618401811289.0,1618401811265.25,6473607245061.0,7.266666666666667,12.1,9.583333333333334,38.333333333333336,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,79.38333333333334,138.66666666666666,109.17083333333332,436.6833333333333,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,1618401811214.0,1618401811214.0,1618401811214.0,6473607244856.0,753.0,1311.0,953.25,3813.0
9765.0,17465.0,12666.5,50666.0,1618401811194.0,1618401811289.0,1618401811265.25,6473607245061.0,7.266666666666667,12.1,9.583333333333334,38.333333333333336,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,79.38333333333334,138.66666666666666,109.17083333333332,436.6833333333333,1618401811194.0,1618401811214.0,1618401811209.0,6473607244836.0,1618401811214.0,1618401811214.0,1618401811214.0,6473607244856.0,753.0,1311.0,953.25,3813.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
51341.0,60817.0,55855.75,223423.0,1618401821325.0,1618401821325.0,1618401821325.0,6473607285300.0,52.36666666666667,64.18333333333334,57.3375,229.35,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,756.15,932.9666666666667,824.8583333333333,3299.4333333333334,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,1618401821229.0,1618401821229.0,1618401821229.0,6473607284916.0,3509.0,4171.0,3819.5,15278.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
96210.0,104119.0,98966.0,395864.0,1618401831214.0,1618401831314.0,1618401831289.0,6473607325156.0,101.76666666666667,111.26666666666667,104.76249999999999,419.04999999999995,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1493.1,1631.75,1536.1374999999998,6144.549999999999,1618401831214.0,1618401831314.0,1618401831282.75,6473607325131.0,1618401831289.0,1618401831389.0,1618401831339.0,6473607325356.0,6481.0,7054.0,6683.5,26734.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
140292.0,146987.0,141990.0,567960.0,1618401841314.0,1618401841469.0,1618401841380.25,6473607365521.0,148.91666666666666,159.25,152.32916666666665,609.3166666666666,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,2192.9,2351.4666666666667,2249.666666666667,8998.666666666668,1618401841289.0,1618401841389.0,1618401841354.0,6473607365416.0,1618401841289.0,1618401841389.0,1618401841364.0,6473607365456.0,9419.0,9897.0,9546.25,38185.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
180936.0,192204.0,184927.5,739710.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,195.18333333333334,208.06666666666666,200.0,800.0,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,2887.75,3080.7,2965.225,11860.9,1618401851419.0,1618401851419.0,1618401851419.0,6473607405676.0,1618401851515.0,1618401851515.0,1618401851515.0,6473607406060.0,12153.0,12933.0,12423.0,49692.0
220575.0,238989.0,227699.75,910799.0,1618401861489.0,1618401861489.0,1618401861489.0,6473607445956.0,240.21666666666667,258.3333333333333,247.45,989.8,1618401861489.0,1618401861489.0,1618401861489.0,6473607445956.0,3581.1,3820.15,3676.8999999999996,14707.599999999999,1618401861489.0,1618401861489.0,1618401861489.0,6473607445956.0,1618401861514.0,1618401861514.0,1618401861514.0,6473607446056.0,14803.0,16042.0,15280.25,61121.0
220575.0,238989.0,227699.75,910799.0,1618401861489.0,1618401861489.0,1618401861489.0,6473607445956.0,240.21666666666667,258.3333333333333,247.45,989.8,1618401861489.0,1618401861489.0,1618401861489.0,6473607445956.0,3581.1,3820.15,3676.8999999999996,14707.599999999999,1618401861489.0,1618401861489.0,1618401861489.0,6473607445956.0,1618401861514.0,1618401861514.0,1618401861514.0,6473607446056.0,14803.0,16042.0,15280.25,61121.0
