Window_join_the_incoming_items.currentInput2Watermark_min,Window_join_the_incoming_items.currentInput2Watermark_max,Window_join_the_incoming_items.currentInput2Watermark_avg,Window_join_the_incoming_items.currentInput2Watermark_sum,Window_join_the_incoming_items.currentInputWatermark_min,Window_join_the_incoming_items.currentInputWatermark_max,Window_join_the_incoming_items.currentInputWatermark_avg,Window_join_the_incoming_items.currentInputWatermark_sum,Window_join_the_incoming_items.numRecordsIn_min,Window_join_the_incoming_items.numRecordsIn_max,Window_join_the_incoming_items.numRecordsIn_avg,Window_join_the_incoming_items.numRecordsIn_sum,Window_join_the_incoming_items.numRecordsOut_min,Window_join_the_incoming_items.numRecordsOut_max,Window_join_the_incoming_items.numRecordsOut_avg,Window_join_the_incoming_items.numRecordsOut_sum,Window_join_the_incoming_items.numRecordsOutPerSecond_min,Window_join_the_incoming_items.numRecordsOutPerSecond_max,Window_join_the_incoming_items.numRecordsOutPerSecond_avg,Window_join_the_incoming_items.numRecordsOutPerSecond_sum,Window_join_the_incoming_items.numRecordsInPerSecond_min,Window_join_the_incoming_items.numRecordsInPerSecond_max,Window_join_the_incoming_items.numRecordsInPerSecond_avg,Window_join_the_incoming_items.numRecordsInPerSecond_sum,Window_join_the_incoming_items.currentOutputWatermark_min,Window_join_the_incoming_items.currentOutputWatermark_max,Window_join_the_incoming_items.currentOutputWatermark_avg,Window_join_the_incoming_items.currentOutputWatermark_sum,Window_join_the_incoming_items.currentInput1Watermark_min,Window_join_the_incoming_items.currentInput1Watermark_max,Window_join_the_incoming_items.currentInput1Watermark_avg,Window_join_the_incoming_items.currentInput1Watermark_sum
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,94256.0,101793.0,98145.5,392582.0,1412720.0,1524136.0,1470645.0,5882580.0,3989.45,4620.05,4274.775000000001,17099.100000000002,265.6166666666667,308.01666666666665,284.8833333333333,1139.5333333333333,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0,1618263558230.0,1618263558230.0,1618263558230.0,6473054232920.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,97188.0,104587.0,101012.75,404051.0,1456604.0,1566483.0,1513849.25,6055397.0,3869.7,4530.3,4270.9416666666675,17083.76666666667,257.81666666666666,302.1,284.7416666666667,1138.9666666666667,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0,1618263568264.0,1618263568369.0,1618263568290.25,6473054273161.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263578314.0,1618263578414.0,1618263578389.0,6473054313556.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,100015.0,107372.0,103871.75,415487.0,1499068.0,1608525.0,1556845.25,6227381.0,3929.4,4560.0,4274.904166666666,17099.616666666665,261.65,304.05,284.9666666666667,1139.8666666666668,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0,1618263578209.0,1618263578414.0,1618263578362.75,6473054313451.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263588504.0,1618263588504.0,1618263588504.0,6473054354016.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,102762.0,110706.0,106761.0,427044.0,1540593.0,1658079.0,1599961.5,6399846.0,3944.8,4499.55,4274.5875,17098.35,262.93333333333334,299.85,284.8625,1139.45,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0,1618263588489.0,1618263588489.0,1618263588489.0,6473054353956.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,105426.0,113443.0,109611.5,438446.0,1580229.0,1699446.0,1642713.0,6570852.0,3960.2833333333333,4559.85,4275.1875,17100.75,264.1333333333333,303.75,285.0958333333333,1140.3833333333332,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0,1618263598514.0,1618263598514.0,1618263598514.0,6473054394056.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0,108705.0,115602.0,112490.5,449962.0,1629729.0,1731861.0,1685597.5,6742390.0,4095.483333333333,4411.2,4275.308333333333,17101.233333333334,273.5,294.55,285.15,1140.6,1618263608514.0,1618263608609.0,1618263608585.25,6473054434341.0,1618263608514.0,1618263608609.0,1618263608580.5,6473054434322.0
