latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_median_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_median_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_mean_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p75_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p98_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_stddev_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_mean_value
81.0,112.0,89.203125,128.25,198.26,23,49.957047865117445,195,173.64999999999998,88.99999999999997
81.0,112.0,89.203125,128.25,198.26,23,49.957047865117445,195,173.64999999999998,88.99999999999997
81.0,112.0,89.203125,128.25,198.26,23,49.957047865117445,195,173.64999999999998,88.99999999999997
81.0,112.0,89.203125,128.25,198.26,23,49.957047865117445,195,173.64999999999998,88.99999999999997
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
123.0,117.0,107.82031249999997,144.75,177.84,23,56.24908955956113,199,167.55,101.13281250000001
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
118.5,72.0,112.19531249999999,151.75,176.26,29,48.743137514161,218,167.55,110.14843749999994
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
97.0,72.0,111.75781249999999,158.0,186.60000000000005,29,38.502287199419904,255,162.0,111.26562499999997
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
93.0,82.0,109.52343749999993,153.25,212.04000000000002,44,34.98334020684072,255,176.1,103.91406249999999
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
103.5,94.0,112.296875,126.25,203.10000000000002,53,37.04401244827181,246,187.64999999999998,112.49218750000003
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
101.5,110.0,108.25000000000003,118.5,204.26,65,39.08204747127822,246,190.55,104.41406250000001
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
110.0,114.0,121.55468750000003,138.5,211.26,15,41.063026953437564,210,195.1,119.38281250000003
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
120.5,106.5,129.74218750000003,143.5,223.66000000000003,10,37.610385434340955,250,194.64999999999998,130.5078125
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
111.0,102.0,99.18749999999996,129.5,201.20000000000002,4,49.911959890966834,244,182.2,94.26562499999997
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
46.0,62.5,64.546875,105.0,159.94,14,39.27544986510402,195,146.55,64.18749999999999
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
52.5,99.0,61.49999999999997,78.75,161.68,27,45.18946812074063,137,152.1,72.20312499999996
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
66.0,96.5,76.89062500000001,91.0,235.52,43,45.01823162499536,219,185.49999999999997,79.73437499999999
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
78.0,147.0,89.02343750000001,108.5,218.68,47,50.380247035307214,184,196.75,88.27343750000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
93.0,160.0,104.57031250000001,116.0,221.68,45,55.267419293238646,182,207.55,94.32031250000006
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
100.5,107.0,114.72656250000003,123.75,228.78000000000003,31,58.12365431089788,181,212.0,107.6328125
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
112.0,101.0,121.04687499999999,140.0,190.42000000000002,32,32.751809733913284,201,168.54999999999995,114.625
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
125.5,116.0,135.92968749999991,161.0,194.36,51,27.59276475510761,210,164.2,128.26562499999997
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
63.0,126.0,76.98437500000003,115.75,224.52,51,33.0779174381829,200,170.1,71.46874999999994
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
43.5,133.0,53.25000000000003,68.75,211.18000000000006,66,24.76527107816111,170,180.0,46.562499999999986
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
46.0,139.0,56.12500000000001,65.75,202.42000000000002,24,28.936650193300682,185,193.55,63.00000000000001
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
60.0,139.5,68.88281249999999,85.75,194.36,24,46.31604071442886,185,181.55,77.01562500000003
