latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_stddev_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_median_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_stddev_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p75_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p75_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_stddev_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p75_value
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
126.87164307455396,131.0,709.0,90.28012746370158,205.0,198.5,66.0131742399072,634.0,83,185.75
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
66.31746119574255,123.5,258.0,57.95870611196588,189.5,184.0,64.04638865005718,353.0,10,167.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
55.450276881191385,111.0,175.0,51.15685312885503,122.75,133.25,50.84003010834398,216.0,10,141.25
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
50.84926812064763,72.0,208.0,55.768697100430145,138.75,143.75,48.8162827962485,216.0,23,147.75
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
51.182406332760586,69.0,200.0,49.033989471830886,137.5,155.5,52.211844538742305,210.0,32,129.5
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
50.0765727637563,78.5,194.0,50.93263798591945,99.5,162.75,55.08403565691214,190.0,42,90.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
44.9875721027573,100.0,197.0,42.93760852546199,115.5,155.75,48.15783341566914,200.0,32,102.0
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
39.769475216008225,94.5,306.0,39.40422378210335,147.75,124.75,35.203370761791064,246.0,60,126.5
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
29.226629400971518,105.0,215.0,24.368731527913543,157.0,116.75,27.89194119917558,210.0,56,142.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
28.051656336629154,107.0,236.0,31.65316993336858,133.0,120.75,25.94547655073774,210.0,80,137.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
36.89346678261826,109.0,227.0,34.533333456048155,122.0,140.75,35.4156943667679,212.0,85,126.75
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
58.440771361968594,105.0,199.0,58.65735071844863,121.75,134.25,54.68552667980833,229.0,4,123.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
45.705741037418136,59.0,189.0,41.10228263485224,110.75,110.75,43.903683251535746,175.0,10,114.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
37.0248872195723,62.0,188.0,37.69361761698018,126.75,101.75,27.6808377233589,212.0,20,134.0
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
40.78262349860701,132.5,206.0,35.075281103480684,138.0,104.0,38.165633600014445,202.0,31,144.5
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.73190634989458,152.5,227.0,39.01558639558474,160.75,104.0,35.69525208149422,231.0,38,167.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
35.86733178904384,163.0,269.0,31.72642247979027,183.0,121.75,31.592944017811934,288.0,49,181.0
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
33.141094181146485,115.5,269.0,33.283054990608576,177.0,119.0,27.250871365104647,317.0,66,180.75
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
37.2621781274151,100.0,262.0,31.00546052999642,127.75,143.0,30.869928892735075,201.0,70,116.0
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
42.30462270677053,114.5,262.0,42.4719424522742,138.0,165.25,33.873947633070934,180.0,13,133.5
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
58.88773381944464,122.0,193.0,51.856394301197426,141.75,119.75,50.82301908774128,200.0,3,141.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
33.289202660615466,133.0,282.0,25.97841320704375,155.0,66.0,41.01182057252797,222.0,5,149.0
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
32.60524958789576,140.0,282.0,39.70501465780334,162.0,71.75,37.10848110713696,270.0,13,160.5
40.646740094563064,136.5,278.0,35.08235179517353,163.0,101.75,37.77808880293393,273.0,28,162.75
40.646740094563064,136.5,278.0,35.08235179517353,163.0,101.75,37.77808880293393,273.0,28,162.75
40.646740094563064,136.5,278.0,35.08235179517353,163.0,101.75,37.77808880293393,273.0,28,162.75
40.646740094563064,136.5,278.0,35.08235179517353,163.0,101.75,37.77808880293393,273.0,28,162.75
40.646740094563064,136.5,278.0,35.08235179517353,163.0,101.75,37.77808880293393,273.0,28,162.75
40.646740094563064,136.5,278.0,35.08235179517353,163.0,101.75,37.77808880293393,273.0,28,162.75
