latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p90_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_mean_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_median_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p90_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p95_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p90_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_median_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_mean_value
415.5000000000001,147.92968749999994,147.0,486.69999999999993,378.70000000000005,280.94999999999993,214.50000000000063,458.0,150.5,158.8828124999999
415.5000000000001,147.92968749999994,147.0,486.69999999999993,378.70000000000005,280.94999999999993,214.50000000000063,458.0,150.5,158.8828124999999
415.5000000000001,147.92968749999994,147.0,486.69999999999993,378.70000000000005,280.94999999999993,214.50000000000063,458.0,150.5,158.8828124999999
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
390.60000000000025,148.04687500000003,151.0,486.69999999999993,241.50000000000006,280.94999999999993,282.1,458.0,175.5,158.90625000000009
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
209.20000000000002,128.85937499999994,132.0,224.55,200.0,230.55,215.10000000000002,286.0,117.0,130.9296875
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
158.40000000000003,94.265625,111.5,143.2,153.3,159.55,134.10000000000002,240.0,88.0,87.24999999999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
169.0,88.34375000000006,76.5,167.1,172.30000000000013,185.75,157.0,264.0,93.0,98.86718749999999
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
163.70000000000005,84.14062500000003,78.0,165.1,177.10000000000002,188.0,156.3,264.0,110.0,97.36718749999997
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
144.10000000000002,89.32812500000004,83.0,156.55,180.40000000000003,194.2,142.40000000000003,229.0,100.0,121.53125000000004
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
157.20000000000002,110.35937499999997,85.0,165.75,174.10000000000002,180.0,156.10000000000002,198.0,90.0,127.85937499999999
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
166.10000000000002,110.06250000000003,99.0,203.75,169.10000000000002,190.75,179.50000000000006,220.0,98.5,109.17187500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
181.40000000000003,117.49999999999994,119.0,196.29999999999998,137.10000000000002,184.84999999999997,180.0,238.0,98.0,106.73437500000001
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
179.10000000000002,118.1015625,108.0,195.55,167.3,194.75,181.10000000000002,244.0,108.5,110.28906249999996
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
177.10000000000002,115.28906249999996,105.5,156.0,182.10000000000002,201.95,140.10000000000002,203.0,117.5,126.39062500000001
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
148.20000000000002,93.828125,91.5,178.49999999999997,168.20000000000002,190.2,152.10000000000002,225.0,110.0,98.07031250000006
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
134.10000000000002,70.96875,53.5,140.55,128.0,166.1,130.10000000000002,157.0,52.0,68.13281250000001
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
164.40000000000003,82.171875,71.0,160.49999999999997,135.10000000000002,137.55,144.10000000000002,196.0,60.0,53.41406249999997
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
163.10000000000002,121.46875000000001,132.0,171.95,140.10000000000002,149.64999999999998,149.50000000000006,251.0,69.0,77.14843750000001
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
181.0,138.34375000000009,148.0,192.49999999999997,147.0,154.29999999999998,178.10000000000002,291.0,78.0,84.35156250000004
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
203.20000000000002,141.18750000000003,156.0,232.64999999999998,144.10000000000002,189.04999999999995,201.3,319.0,86.5,91.74218749999997
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
205.10000000000002,130.21093749999994,116.0,204.64999999999998,166.0,197.2,190.10000000000002,319.0,96.5,103.35937500000001
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
136.0,102.8984375,99.0,199.04999999999995,171.0,181.75,155.10000000000002,261.0,105.0,112.23437500000004
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
155.10000000000002,117.8984375,115.0,201.29999999999998,196.0,214.55,169.40000000000003,225.0,115.0,122.72656250000001
