LatencyMeasurement.Latency_min,LatencyMeasurement.Latency_max,LatencyMeasurement.Latency_avg,LatencyMeasurement.Latency_sum,LatencyMeasurement.numRecordsIn_min,LatencyMeasurement.numRecordsIn_max,LatencyMeasurement.numRecordsIn_avg,LatencyMeasurement.numRecordsIn_sum,LatencyMeasurement.numRecordsOut_min,LatencyMeasurement.numRecordsOut_max,LatencyMeasurement.numRecordsOut_avg,LatencyMeasurement.numRecordsOut_sum,LatencyMeasurement.currentOutputWatermark_min,LatencyMeasurement.currentOutputWatermark_max,LatencyMeasurement.currentOutputWatermark_avg,LatencyMeasurement.currentOutputWatermark_sum,LatencyMeasurement.currentInputWatermark_min,LatencyMeasurement.currentInputWatermark_max,LatencyMeasurement.currentInputWatermark_avg,LatencyMeasurement.currentInputWatermark_sum,LatencyMeasurement.numRecordsOutPerSecond_min,LatencyMeasurement.numRecordsOutPerSecond_max,LatencyMeasurement.numRecordsOutPerSecond_avg,LatencyMeasurement.numRecordsOutPerSecond_sum,LatencyMeasurement.numRecordsInPerSecond_min,LatencyMeasurement.numRecordsInPerSecond_max,LatencyMeasurement.numRecordsInPerSecond_avg,LatencyMeasurement.numRecordsInPerSecond_sum
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
1086.0,1110.0,1100.0,3300.0,52341.0,64885.0,60652.0,181956.0,52341.0,64885.0,60652.333333333336,181957.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,1619038256800.0,1619038256894.0,1619038256862.6667,4857114770588.0,368.85,639.6,500.8333333333333,1502.5,368.85,639.6,500.8333333333333,1502.5
