LatencyMeasurement.Latency_min,LatencyMeasurement.Latency_max,LatencyMeasurement.Latency_avg,LatencyMeasurement.Latency_sum,LatencyMeasurement.numRecordsIn_min,LatencyMeasurement.numRecordsIn_max,LatencyMeasurement.numRecordsIn_avg,LatencyMeasurement.numRecordsIn_sum,LatencyMeasurement.numRecordsOut_min,LatencyMeasurement.numRecordsOut_max,LatencyMeasurement.numRecordsOut_avg,LatencyMeasurement.numRecordsOut_sum,LatencyMeasurement.currentOutputWatermark_min,LatencyMeasurement.currentOutputWatermark_max,LatencyMeasurement.currentOutputWatermark_avg,LatencyMeasurement.currentOutputWatermark_sum,LatencyMeasurement.currentInputWatermark_min,LatencyMeasurement.currentInputWatermark_max,LatencyMeasurement.currentInputWatermark_avg,LatencyMeasurement.currentInputWatermark_sum,LatencyMeasurement.numRecordsOutPerSecond_min,LatencyMeasurement.numRecordsOutPerSecond_max,LatencyMeasurement.numRecordsOutPerSecond_avg,LatencyMeasurement.numRecordsOutPerSecond_sum,LatencyMeasurement.numRecordsInPerSecond_min,LatencyMeasurement.numRecordsInPerSecond_max,LatencyMeasurement.numRecordsInPerSecond_avg,LatencyMeasurement.numRecordsInPerSecond_sum
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-2.7670116110564327e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
1426.0,1655.0,1561.3333333333333,4684.0,28658.0,39924.0,33060.666666666664,99182.0,28659.0,39924.0,33061.0,99183.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,1620409781969.0,1620409782789.0,1620409782242.3333,4861229346727.0,216.0,394.71666666666664,296.74444444444447,890.2333333333333,216.01666666666668,394.71666666666664,296.75,890.25
